date,ingredient_id,quantity_needed,drink_id
2024-02-24,3,39.765627870150574,5.0
2024-02-25,1,187.06534721654737,6.0
2024-02-25,2,58.198108022925844,5.0
2024-02-25,3,41.570077159232746,5.0
2024-02-26,1,190.1984446663724,6.0
2024-02-26,2,59.1728494517603,5.0
2024-02-26,3,42.26632103697165,5.0
2024-02-27,1,192.58316339598198,6.0
2024-02-27,2,59.914761945416615,5.0
2024-02-27,3,42.79625853244044,5.0
2024-02-28,1,182.2754775441959,6.0
2024-02-28,2,56.707926347083166,5.0
2024-02-28,3,40.505661676487975,5.0
2024-02-29,1,184.35250070386508,6.0
2024-02-29,2,57.35411133009136,5.0
2024-02-29,3,40.967222378636684,5.0
2024-03-01,1,187.42942945698653,6.0
2024-03-01,2,58.3113780532847,5.0
2024-03-01,3,41.650984323774786,5.0
2024-03-02,1,179.0447332798987,6.0
2024-03-02,2,55.702805909301816,5.0
2024-03-02,3,39.787718506644154,5.0
2024-03-03,1,187.1647550811599,6.0
2024-03-03,2,58.22903491413864,5.0
2024-03-03,3,41.59216779581331,5.0
2024-03-04,1,190.29785253116586,6.0
2024-03-04,2,59.203776343029375,5.0
2024-03-04,3,42.28841167359241,5.0
2024-03-05,1,192.6825712609428,6.0
2024-03-05,2,59.94568883673776,5.0
2024-03-05,3,42.8183491690984,5.0
2024-03-06,1,182.37488540947925,6.0
2024-03-06,2,56.738853238504646,5.0
2024-03-06,3,40.527752313217604,5.0
2024-03-07,1,184.45190856975725,6.0
2024-03-07,2,57.38503822170225,5.0
2024-03-07,3,40.98931301550161,5.0
2024-03-08,1,187.528837323547,6.0
2024-03-08,2,58.34230494510351,5.0
2024-03-08,3,41.67307496078822,5.0
2024-03-09,1,179.14414114663126,6.0
2024-03-09,2,55.73373280117417,5.0
2024-03-09,3,39.80980914369584,5.0
2024-03-10,1,187.2641629481231,6.0
2024-03-10,2,58.25996180608274,5.0
2024-03-10,3,41.614258432916245,5.0
2024-03-11,1,190.397260398565,6.0
2024-03-11,2,59.23470323510911,5.0
2024-03-11,3,42.31050231079222,5.0
2024-03-12,1,192.78197912877732,6.0
2024-03-12,2,59.976615728952936,5.0
2024-03-12,3,42.840439806394954,5.0
2024-03-13,1,182.47429327787722,6.0
2024-03-13,2,56.76978013089514,5.0
2024-03-13,3,40.54984295063939,5.0
2024-03-14,1,184.55131643838698,6.0
2024-03-14,2,57.415965114164834,5.0
2024-03-14,3,41.01140365297488,5.0
2024-03-15,1,187.62824519237859,6.0
2024-03-15,2,58.37323183762889,5.0
2024-03-15,3,41.69516559830635,5.0
2024-03-16,1,179.24354901567847,6.0
2024-03-16,2,55.76465969376663,5.0
2024-03-16,3,39.83189978126188,5.0
2024-03-17,1,187.36357081734647,6.0
2024-03-17,2,58.290888698730015,5.0
2024-03-17,3,41.63634907052144,5.0
2024-03-18,1,190.4966682679154,6.0
2024-03-18,2,59.2656301277959,5.0
2024-03-18,3,42.33259294842564,5.0
2024-03-19,1,192.88138699828386,6.0
2024-03-19,2,60.00754262168831,5.0
2024-03-19,3,42.86253044406308,5.0
2024-03-20,1,182.57370114737554,6.0
2024-03-20,2,56.800707023627936,5.0
2024-03-20,3,40.57193358830567,5.0
2024-03-21,1,184.6507243079215,6.0
2024-03-21,2,57.44689200690891,5.0
2024-03-21,3,41.03349429064922,5.0
2024-03-22,1,187.72765306189615,6.0
2024-03-22,2,58.40415873036769,5.0
2024-03-22,3,41.71725623597692,5.0
2024-03-23,1,179.34295688521286,6.0
2024-03-23,2,55.795586586510666,5.0
2024-03-23,3,39.853990418936185,5.0
2024-03-24,1,187.46297868686662,6.0
2024-03-24,2,58.321815591469615,5.0
2024-03-24,3,41.65843970819258,5.0
2024-03-25,1,190.59607613743617,6.0
2024-03-25,2,59.296557020535694,5.0
2024-03-25,3,42.354683586096925,5.0
2024-03-26,1,192.98079486780472,6.0
2024-03-26,2,60.03846951442813,5.0
2024-03-26,3,42.88462108173438,5.0
2024-03-27,1,182.6731090168931,6.0
2024-03-27,2,56.83163391636674,5.0
2024-03-27,3,40.59402422597624,5.0
2024-03-28,1,184.75013217741528,6.0
2024-03-28,2,57.47781889964031,5.0
2024-03-28,3,41.05558492831451,5.0
2024-03-29,1,187.82706093142556,6.0
2024-03-29,2,58.43508562311017,5.0
2024-03-29,3,41.73934687365012,5.0
2024-03-30,1,179.44236475471277,6.0
2024-03-30,2,55.82651347924397,5.0
2024-03-30,3,39.87608105660284,5.0
2024-03-31,1,187.5623865563868,6.0
2024-03-31,2,58.35274248420922,5.0
2024-03-31,3,41.68053034586373,5.0
2024-04-01,1,190.69548400695038,6.0
2024-04-01,2,59.32748391327345,5.0
2024-04-01,3,42.376774223766745,5.0
2024-04-02,1,193.08020273732967,6.0
2024-04-02,2,60.06939640716922,5.0
2024-04-02,3,42.90671171940659,5.0
2024-04-03,1,182.7725168864056,6.0
2024-04-03,2,56.86256080910397,5.0
2024-04-03,3,40.61611486364569,5.0
2024-04-04,1,184.8495400469498,6.0
2024-04-04,2,57.50874579238438,5.0
2024-04-04,3,41.07767556598884,5.0
2024-04-05,1,187.92646880094316,6.0
2024-04-05,2,58.46601251584898,5.0
2024-04-05,3,41.7614375113207,5.0
2024-04-06,1,179.54177262423485,6.0
2024-04-06,2,55.857440371984175,5.0
2024-04-06,3,39.89817169427441,5.0
2024-04-07,1,187.66179442590942,6.0
2024-04-07,2,58.3836693769496,5.0
2024-04-07,3,41.702620983535425,5.0
2024-04-08,1,190.79489187647775,6.0
2024-04-08,2,59.3584108060153,5.0
2024-04-08,3,42.3988648614395,5.0
2024-04-09,1,193.1796106068362,6.0
2024-04-09,2,60.100323299904595,5.0
2024-04-09,3,42.928802357074716,5.0
2024-04-10,1,182.87192475594247,6.0
2024-04-10,2,56.89348770184877,5.0
2024-04-10,3,40.63820550132055,5.0
2024-04-11,1,184.94894791648434,6.0
2024-04-11,2,57.53967268512845,5.0
2024-04-11,3,41.09976620366318,5.0
2024-04-12,1,188.02587667046072,6.0
2024-04-12,2,58.49693940858777,5.0
2024-04-12,3,41.783528148991266,5.0
2024-04-13,1,179.64118049374585,6.0
2024-04-13,2,55.88836726472093,5.0
2024-04-13,3,39.92026233194352,5.0
2024-04-14,1,187.7612022953947,6.0
2024-04-14,2,58.41459626967834,5.0
2024-04-14,3,41.72471162119882,5.0
2024-04-15,1,190.89429974599202,6.0
2024-04-15,2,59.38933769875307,5.0
2024-04-15,3,42.42095549910934,5.0
2024-04-16,1,193.27901847634274,6.0
2024-04-16,2,60.13125019263996,5.0
2024-04-16,3,42.95089299474283,5.0
2024-04-17,1,182.97133262544074,6.0
2024-04-17,2,56.92441459458156,5.0
2024-04-17,3,40.66029613898683,5.0
2024-04-18,1,185.0483557859985,6.0
2024-04-18,2,57.57059957786619,5.0
2024-04-18,3,41.121856841333,5.0
2024-04-19,1,188.12528453999013,6.0
2024-04-19,2,58.52786630133026,5.0
2024-04-19,3,41.805618786664475,5.0
2024-04-20,1,179.74058836325685,6.0
2024-04-20,2,55.919294157457685,5.0
2024-04-20,3,39.94235296961263,5.0
2024-04-21,1,187.86061016491988,6.0
2024-04-21,2,58.44552316241952,5.0
2024-04-21,3,41.746802258871085,5.0
2024-04-22,1,190.99370761550622,6.0
2024-04-22,2,59.42026459149082,5.0
2024-04-22,3,42.44304613677916,5.0
2024-04-23,1,193.37842634586363,6.0
2024-04-23,2,60.162177085379795,5.0
2024-04-23,3,42.97298363241414,5.0
2024-04-24,1,183.07074049495827,6.0
2024-04-24,2,56.955341487320354,5.0
2024-04-24,3,40.682386776657395,5.0
2024-04-25,1,185.14776365551634,6.0
2024-04-25,2,57.60152647060508,5.0
2024-04-25,3,41.14394747900363,5.0
2024-04-26,1,188.22469240949025,6.0
2024-04-26,2,58.558793194063625,5.0
2024-04-26,3,41.82770942433116,5.0
2024-04-27,1,179.83999623276782,6.0
2024-04-27,2,55.950221050194436,5.0
2024-04-27,3,39.96444360728174,5.0
2024-04-28,1,187.96001803444003,6.0
2024-04-28,2,58.47645005515912,5.0
2024-04-28,3,41.768892896542226,5.0
2024-04-29,1,191.09311548501404,6.0
2024-04-29,2,59.45119148422659,5.0
2024-04-29,3,42.465136774447565,5.0
